tweet_id,favorites,retweets,created_at
697596423848730625,3128,1321,2016-02-11 01:42:02+00:00
697575480820686848,2102,521,2016-02-11 00:18:49+00:00
697516214579523584,2140,1180,2016-02-10 20:23:19+00:00
697482927769255936,2493,703,2016-02-10 18:11:03+00:00
697463031882764288,3523,1447,2016-02-10 16:51:59+00:00
697270446429966336,4830,1958,2016-02-10 04:06:43+00:00
697259378236399616,3393,1047,2016-02-10 03:22:44+00:00
697255105972801536,3117,1214,2016-02-10 03:05:46+00:00
697242256848379904,2593,699,2016-02-10 02:14:42+00:00
696900204696625153,3282,1066,2016-02-09 03:35:31+00:00
696894894812565505,2415,707,2016-02-09 03:14:25+00:00
696886256886657024,5021,1885,2016-02-09 02:40:05+00:00
696877980375769088,2523,741,2016-02-09 02:07:12+00:00
696754882863349760,1531,372,2016-02-08 17:58:03+00:00
696744641916489729,2135,981,2016-02-08 17:17:22+00:00
696713835009417216,2448,678,2016-02-08 15:14:57+00:00
696518437233913856,4030,1785,2016-02-08 02:18:30+00:00
696490539101908992,1251,150,2016-02-08 00:27:39+00:00
696488710901260288,2621,1082,2016-02-08 00:20:23+00:00
696405997980676096,3308,1199,2016-02-07 18:51:43+00:00
696100768806522880,1995,698,2016-02-06 22:38:50+00:00
695816827381944320,3106,1225,2016-02-06 03:50:33+00:00
695794761660297217,3276,816,2016-02-06 02:22:53+00:00
695767669421768709,1927,786,2016-02-06 00:35:13+00:00
695629776980148225,4711,2201,2016-02-05 15:27:17+00:00
695446424020918272,4522,1895,2016-02-05 03:18:42+00:00
695409464418041856,8934,3744,2016-02-05 00:51:51+00:00
695314793360662529,3747,1531,2016-02-04 18:35:39+00:00
695095422348574720,2725,644,2016-02-04 04:03:57+00:00
695074328191332352,2935,1161,2016-02-04 02:40:08+00:00
695064344191721472,1653,627,2016-02-04 02:00:27+00:00
695051054296211456,2748,825,2016-02-04 01:07:39+00:00
694925794720792577,2774,958,2016-02-03 16:49:55+00:00
694905863685980160,2842,974,2016-02-03 15:30:43+00:00
694669722378485760,36921,15135,2016-02-02 23:52:22+00:00
694356675654983680,1554,299,2016-02-02 03:08:26+00:00
694352839993344000,2111,651,2016-02-02 02:53:12+00:00
694342028726001664,1620,504,2016-02-02 02:10:14+00:00
694329668942569472,2068,523,2016-02-02 01:21:07+00:00
694206574471057408,4311,2128,2016-02-01 17:11:59+00:00
694183373896572928,3043,974,2016-02-01 15:39:48+00:00
694001791655137281,3507,1079,2016-02-01 03:38:15+00:00
693993230313091072,1931,422,2016-02-01 03:04:14+00:00
693942351086120961,1793,385,2016-01-31 23:42:03+00:00
693647888581312512,2778,620,2016-01-31 04:11:58+00:00
693644216740769793,1384,131,2016-01-31 03:57:23+00:00
693642232151285760,2619,430,2016-01-31 03:49:30+00:00
693629975228977152,2530,833,2016-01-31 03:00:47+00:00
693622659251335168,1596,386,2016-01-31 02:31:43+00:00
693590843962331137,5216,2067,2016-01-31 00:25:18+00:00
693582294167244802,1699,265,2016-01-30 23:51:19+00:00
693486665285931008,1839,664,2016-01-30 17:31:20+00:00
693280720173801472,3475,1294,2016-01-30 03:52:58+00:00
693267061318012928,2462,850,2016-01-30 02:58:42+00:00
693262851218264065,2298,523,2016-01-30 02:41:58+00:00
693231807727280129,2957,766,2016-01-30 00:38:37+00:00
693155686491000832,8128,3365,2016-01-29 19:36:08+00:00
693109034023534592,1776,644,2016-01-29 16:30:45+00:00
693095443459342336,1924,484,2016-01-29 15:36:45+00:00
692919143163629568,2744,786,2016-01-29 03:56:12+00:00
692905862751522816,2518,918,2016-01-29 03:03:25+00:00
692901601640583168,1833,626,2016-01-29 02:46:29+00:00
692894228850999298,2352,847,2016-01-29 02:17:12+00:00
692828166163931137,2975,920,2016-01-28 21:54:41+00:00
692752401762250755,7044,3797,2016-01-28 16:53:37+00:00
692568918515392513,4500,1615,2016-01-28 04:44:32+00:00
692535307825213440,3288,1428,2016-01-28 02:30:58+00:00
692530551048294401,1900,434,2016-01-28 02:12:04+00:00
692423280028966913,1523,240,2016-01-27 19:05:49+00:00
692417313023332352,9628,3645,2016-01-27 18:42:06+00:00
692187005137076224,2606,857,2016-01-27 03:26:56+00:00
692158366030913536,2213,824,2016-01-27 01:33:08+00:00
692142790915014657,1696,414,2016-01-27 00:31:15+00:00
692041934689402880,3506,1334,2016-01-26 17:50:29+00:00
692017291282812928,2958,1000,2016-01-26 16:12:33+00:00
691820333922455552,4079,1743,2016-01-26 03:09:55+00:00
691793053716221953,8393,4413,2016-01-26 01:21:31+00:00
691756958957883396,2971,1064,2016-01-25 22:58:05+00:00
691675652215414786,2009,528,2016-01-25 17:35:00+00:00
691483041324204033,2457,587,2016-01-25 04:49:38+00:00
691459709405118465,4177,1205,2016-01-25 03:16:56+00:00
691444869282295808,2738,885,2016-01-25 02:17:57+00:00
691416866452082688,19933,8021,2016-01-25 00:26:41+00:00
691321916024623104,2654,689,2016-01-24 18:09:23+00:00
691096613310316544,3051,924,2016-01-24 03:14:07+00:00
691090071332753408,1768,352,2016-01-24 02:48:07+00:00
690989312272396288,6087,3001,2016-01-23 20:07:44+00:00
690959652130045952,3697,1317,2016-01-23 18:09:53+00:00
690938899477221376,4254,2092,2016-01-23 16:47:25+00:00
690932576555528194,3387,1076,2016-01-23 16:22:17+00:00
690735892932222976,3907,1330,2016-01-23 03:20:44+00:00
690728923253055490,2245,540,2016-01-23 02:53:03+00:00
690690673629138944,2402,842,2016-01-23 00:21:03+00:00
690649993829576704,1355,292,2016-01-22 21:39:24+00:00
690607260360429569,303,17,2016-01-22 18:49:36+00:00
690597161306841088,2029,634,2016-01-22 18:09:28+00:00
690400367696297985,1932,472,2016-01-22 05:07:29+00:00
690374419777196032,3364,893,2016-01-22 03:24:22+00:00
690360449368465409,2736,932,2016-01-22 02:28:52+00:00
690348396616552449,1558,541,2016-01-22 01:40:58+00:00
690248561355657216,1732,433,2016-01-21 19:04:15+00:00
690021994562220032,2878,1082,2016-01-21 04:03:58+00:00
690015576308211712,2590,772,2016-01-21 03:38:27+00:00
690005060500217858,3784,1776,2016-01-21 02:56:40+00:00
689999384604450816,1478,392,2016-01-21 02:34:07+00:00
689993469801164801,1506,475,2016-01-21 02:10:37+00:00
689977555533848577,1418,469,2016-01-21 01:07:23+00:00
689905486972461056,2506,727,2016-01-20 20:21:00+00:00
689877686181715968,3128,1238,2016-01-20 18:30:32+00:00
689835978131935233,2233,789,2016-01-20 15:44:48+00:00
689661964914655233,3307,973,2016-01-20 04:13:20+00:00
689659372465688576,10694,4067,2016-01-20 04:03:02+00:00
689623661272240129,2298,675,2016-01-20 01:41:08+00:00
689599056876867584,12005,5799,2016-01-20 00:03:21+00:00
689557536375177216,2116,481,2016-01-19 21:18:22+00:00
689517482558820352,3514,1506,2016-01-19 18:39:13+00:00
689289219123089408,2330,987,2016-01-19 03:32:10+00:00
689283819090870273,3393,1154,2016-01-19 03:10:43+00:00
689280876073582592,2055,751,2016-01-19 02:59:01+00:00
689275259254616065,1193,256,2016-01-19 02:36:42+00:00
689255633275777024,2640,1130,2016-01-19 01:18:43+00:00
689154315265683456,3173,1049,2016-01-18 18:36:07+00:00
689143371370250240,2078,535,2016-01-18 17:52:38+00:00
688916208532455424,2822,914,2016-01-18 02:49:58+00:00
688908934925697024,2185,815,2016-01-18 02:21:04+00:00
688898160958271489,2171,828,2016-01-18 01:38:15+00:00
688894073864884227,2312,730,2016-01-18 01:22:00+00:00
688828561667567616,1424,391,2016-01-17 21:01:41+00:00
688804835492233216,997,203,2016-01-17 19:27:24+00:00
688789766343622656,2292,692,2016-01-17 18:27:32+00:00
688547210804498433,2698,734,2016-01-17 02:23:42+00:00
688519176466644993,2395,769,2016-01-17 00:32:18+00:00
688385280030670848,9589,4686,2016-01-16 15:40:14+00:00
688211956440801280,2305,871,2016-01-16 04:11:31+00:00
688179443353796608,2192,616,2016-01-16 02:02:19+00:00
688116655151435777,2929,819,2016-01-15 21:52:49+00:00
688064179421470721,1789,377,2016-01-15 18:24:18+00:00
687841446767013888,5638,2654,2016-01-15 03:39:15+00:00
687826841265172480,2822,1184,2016-01-15 02:41:12+00:00
687818504314159109,2576,998,2016-01-15 02:08:05+00:00
687807801670897665,2477,740,2016-01-15 01:25:33+00:00
687732144991551489,1823,692,2016-01-14 20:24:55+00:00
687704180304273409,2522,881,2016-01-14 18:33:48+00:00
687664829264453632,2000,533,2016-01-14 15:57:26+00:00
687494652870668288,1967,601,2016-01-14 04:41:12+00:00
687480748861947905,1652,253,2016-01-14 03:45:57+00:00
687476254459715584,2047,559,2016-01-14 03:28:06+00:00
687460506001633280,2127,569,2016-01-14 02:25:31+00:00
687399393394311168,1959,655,2016-01-13 22:22:41+00:00
687317306314240000,20770,9591,2016-01-13 16:56:30+00:00
687312378585812992,4504,1994,2016-01-13 16:36:55+00:00
687127927494963200,5641,2408,2016-01-13 04:23:58+00:00
687124485711986689,2246,524,2016-01-13 04:10:18+00:00
687109925361856513,6005,2593,2016-01-13 03:12:26+00:00
687102708889812993,2419,1035,2016-01-13 02:43:46+00:00
687096057537363968,2320,633,2016-01-13 02:17:20+00:00
686947101016735744,8900,3339,2016-01-12 16:25:26+00:00
686760001961103360,3641,1447,2016-01-12 04:01:58+00:00
686749460672679938,3595,1530,2016-01-12 03:20:05+00:00
686730991906516992,4285,1263,2016-01-12 02:06:41+00:00
686683045143953408,2914,842,2016-01-11 22:56:10+00:00
686618349602762752,3816,1432,2016-01-11 18:39:05+00:00
686606069955735556,1964,573,2016-01-11 17:50:18+00:00
686394059078897668,1797,711,2016-01-11 03:47:50+00:00
686386521809772549,3367,921,2016-01-11 03:17:53+00:00
686377065986265092,2285,591,2016-01-11 02:40:19+00:00
686358356425093120,2263,713,2016-01-11 01:25:58+00:00
686286779679375361,4132,1748,2016-01-10 20:41:33+00:00
686050296934563840,2275,762,2016-01-10 05:01:51+00:00
686035780142297088,1196,127,2016-01-10 04:04:10+00:00
686034024800862208,3215,1215,2016-01-10 03:57:12+00:00
686007916130873345,2571,443,2016-01-10 02:13:27+00:00
686003207160610816,1887,674,2016-01-10 01:54:44+00:00
685973236358713344,2178,546,2016-01-09 23:55:38+00:00
685943807276412928,1681,628,2016-01-09 21:58:42+00:00
685906723014619143,7757,3067,2016-01-09 19:31:20+00:00
685681090388975616,2097,131,2016-01-09 04:34:45+00:00
685667379192414208,2421,602,2016-01-09 03:40:16+00:00
685663452032069632,3367,1531,2016-01-09 03:24:40+00:00
685641971164143616,3028,822,2016-01-09 01:59:19+00:00
685547936038666240,34049,16499,2016-01-08 19:45:39+00:00
685532292383666176,3132,1215,2016-01-08 18:43:29+00:00
685325112850124800,9789,4181,2016-01-08 05:00:14+00:00
685321586178670592,2734,675,2016-01-08 04:46:13+00:00
685315239903100929,3456,1135,2016-01-08 04:21:00+00:00
685307451701334016,2143,461,2016-01-08 03:50:03+00:00
685268753634967552,3204,1261,2016-01-08 01:16:17+00:00
685198997565345792,2411,696,2016-01-07 20:39:06+00:00
685169283572338688,4236,1493,2016-01-07 18:41:01+00:00
684969860808454144,2444,395,2016-01-07 05:28:35+00:00
684959798585110529,7040,3290,2016-01-07 04:48:36+00:00
684940049151070208,3327,1092,2016-01-07 03:30:07+00:00
684926975086034944,3620,488,2016-01-07 02:38:10+00:00
684914660081053696,3630,1544,2016-01-07 01:49:14+00:00
684902183876321280,1943,557,2016-01-07 00:59:40+00:00
684880619965411328,2172,864,2016-01-06 23:33:58+00:00
684830982659280897,36186,22685,2016-01-06 20:16:44+00:00
684800227459624960,2810,1049,2016-01-06 18:14:31+00:00
684594889858887680,9216,3705,2016-01-06 04:38:35+00:00
684588130326986752,4245,1477,2016-01-06 04:11:43+00:00
684567543613382656,3115,1293,2016-01-06 02:49:55+00:00
684538444857667585,2733,1001,2016-01-06 00:54:18+00:00
684481074559381504,4007,1229,2016-01-05 21:06:19+00:00
684460069371654144,2048,583,2016-01-05 19:42:51+00:00
684241637099323392,8427,3487,2016-01-05 05:14:53+00:00
684225744407494656,1275,222,2016-01-05 04:11:44+00:00
684222868335505415,3960,1442,2016-01-05 04:00:18+00:00
684200372118904832,2236,1075,2016-01-05 02:30:55+00:00
684195085588783105,1978,545,2016-01-05 02:09:54+00:00
684188786104872960,3601,1235,2016-01-05 01:44:52+00:00
684177701129875456,2079,707,2016-01-05 01:00:50+00:00
684147889187209216,3078,1565,2016-01-04 23:02:22+00:00
684122891630342144,2066,497,2016-01-04 21:23:02+00:00
684097758874210310,4251,1510,2016-01-04 19:43:10+00:00
683857920510050305,3934,1170,2016-01-04 03:50:08+00:00
683852578183077888,1988,370,2016-01-04 03:28:54+00:00
683849932751646720,2698,1028,2016-01-04 03:18:23+00:00
683834909291606017,2712,1164,2016-01-04 02:18:42+00:00
683828599284170753,2901,1117,2016-01-04 01:53:37+00:00
683773439333797890,3452,1422,2016-01-03 22:14:26+00:00
683742671509258241,6712,3484,2016-01-03 20:12:10+00:00
683515932363329536,7592,3066,2016-01-03 05:11:12+00:00
683498322573824003,3269,1011,2016-01-03 04:01:13+00:00
683481228088049664,2730,1045,2016-01-03 02:53:17+00:00
683462770029932544,2513,708,2016-01-03 01:39:57+00:00
683449695444799489,4035,1692,2016-01-03 00:47:59+00:00
683391852557561860,7879,2501,2016-01-02 20:58:09+00:00
683357973142474752,3029,976,2016-01-02 18:43:31+00:00
683142553609318400,2985,1094,2016-01-02 04:27:31+00:00
683111407806746624,3505,958,2016-01-02 02:23:45+00:00
683098815881154561,2233,692,2016-01-02 01:33:43+00:00
683078886620553216,2047,589,2016-01-02 00:14:32+00:00
683030066213818368,2220,767,2016-01-01 21:00:32+00:00
682962037429899265,38111,17518,2016-01-01 16:30:13+00:00
682808988178739200,1834,189,2016-01-01 06:22:03+00:00
682788441537560576,2554,1173,2016-01-01 05:00:24+00:00
682750546109968385,1573,462,2016-01-01 02:29:49+00:00
682697186228989953,1354,379,2015-12-31 22:57:47+00:00
682662431982772225,3150,1139,2015-12-31 20:39:41+00:00
682638830361513985,2126,637,2015-12-31 19:05:54+00:00
682429480204398592,3544,1223,2015-12-31 05:14:01+00:00
682406705142087680,7825,1858,2015-12-31 03:43:31+00:00
682393905736888321,2301,715,2015-12-31 02:52:40+00:00
682389078323662849,1715,491,2015-12-31 02:33:29+00:00
682303737705140231,3168,1058,2015-12-30 20:54:22+00:00
682259524040966145,4302,1276,2015-12-30 17:58:40+00:00
682242692827447297,3364,1237,2015-12-30 16:51:48+00:00
682088079302213632,18872,10378,2015-12-30 06:37:25+00:00
682059653698686977,5114,1778,2015-12-30 04:44:28+00:00
682047327939461121,3298,1007,2015-12-30 03:55:29+00:00
682032003584274432,6806,2117,2015-12-30 02:54:35+00:00
682003177596559360,3250,1610,2015-12-30 01:00:03+00:00
681981167097122816,2891,1088,2015-12-29 23:32:35+00:00
681891461017812993,2548,860,2015-12-29 17:36:07+00:00
681694085539872773,13202,4261,2015-12-29 04:31:49+00:00
681679526984871937,1824,473,2015-12-29 03:33:58+00:00
681654059175129088,2721,975,2015-12-29 01:52:46+00:00
681610798867845120,1971,500,2015-12-28 23:00:52+00:00
681579835668455424,3654,1371,2015-12-28 20:57:50+00:00
681523177663676416,14772,6096,2015-12-28 17:12:42+00:00
681340665377193984,1693,294,2015-12-28 05:07:27+00:00
681339448655802368,9586,4272,2015-12-28 05:02:37+00:00
681320187870711809,2732,788,2015-12-28 03:46:05+00:00
681302363064414209,4078,1919,2015-12-28 02:35:15+00:00
681297372102656000,3305,1008,2015-12-28 02:15:26+00:00
681281657291280384,3320,1158,2015-12-28 01:12:59+00:00
681261549936340994,1503,290,2015-12-27 23:53:05+00:00
681242418453299201,1537,567,2015-12-27 22:37:04+00:00
681231109724700672,2478,510,2015-12-27 21:52:07+00:00
681193455364796417,3824,1560,2015-12-27 19:22:30+00:00
680970795137544192,2501,698,2015-12-27 04:37:44+00:00
680959110691590145,4703,2105,2015-12-27 03:51:18+00:00
680940246314430465,3313,1109,2015-12-27 02:36:20+00:00
680934982542561280,2138,463,2015-12-27 02:15:25+00:00
680913438424612864,2476,649,2015-12-27 00:49:49+00:00
680889648562991104,1820,380,2015-12-26 23:15:17+00:00
680836378243002368,3568,1395,2015-12-26 19:43:36+00:00
680805554198020098,2224,694,2015-12-26 17:41:07+00:00
680801747103793152,2449,865,2015-12-26 17:25:59+00:00
680798457301471234,2943,1096,2015-12-26 17:12:55+00:00
680609293079592961,2719,747,2015-12-26 04:41:15+00:00
680583894916304897,3736,1413,2015-12-26 03:00:19+00:00
680497766108381184,4366,2003,2015-12-25 21:18:05+00:00
680494726643068929,1772,509,2015-12-25 21:06:00+00:00
680473011644985345,2632,780,2015-12-25 19:39:43+00:00
680440374763077632,1501,531,2015-12-25 17:30:01+00:00
680221482581123072,1508,304,2015-12-25 03:00:14+00:00
680206703334408192,2928,1239,2015-12-25 02:01:30+00:00
680191257256136705,2216,529,2015-12-25 01:00:07+00:00
680176173301628928,4021,1650,2015-12-25 00:00:11+00:00
680161097740095489,2394,771,2015-12-24 23:00:17+00:00
680145970311643136,3727,1834,2015-12-24 22:00:10+00:00
680130881361686529,2352,996,2015-12-24 21:00:12+00:00
680115823365742593,2796,945,2015-12-24 20:00:22+00:00
680100725817409536,3681,1441,2015-12-24 19:00:23+00:00
680085611152338944,13178,9402,2015-12-24 18:00:19+00:00
680070545539371008,2660,925,2015-12-24 17:00:27+00:00
679877062409191424,2030,682,2015-12-24 04:11:37+00:00
679872969355714560,2247,695,2015-12-24 03:55:21+00:00
679862121895714818,2526,652,2015-12-24 03:12:15+00:00
679854723806179328,2940,1297,2015-12-24 02:42:51+00:00
679844490799091713,2437,797,2015-12-24 02:02:12+00:00
679828447187857408,37320,14735,2015-12-24 00:58:27+00:00
679777920601223168,3175,1165,2015-12-23 21:37:40+00:00
679736210798047232,2154,831,2015-12-23 18:51:56+00:00
679729593985699840,2227,862,2015-12-23 18:25:38+00:00
679722016581222400,1700,490,2015-12-23 17:55:32+00:00
679530280114372609,4918,2183,2015-12-23 05:13:38+00:00
679527802031484928,2718,758,2015-12-23 05:03:47+00:00
679511351870550016,3465,1326,2015-12-23 03:58:25+00:00
679503373272485890,3231,1544,2015-12-23 03:26:43+00:00
679475951516934144,2151,664,2015-12-23 01:37:45+00:00
679462823135686656,32647,19743,2015-12-23 00:45:35+00:00
679405845277462528,2445,1261,2015-12-22 20:59:10+00:00
679158373988876288,21997,8483,2015-12-22 04:35:49+00:00
679148763231985668,2851,1081,2015-12-22 03:57:37+00:00
679132435750195208,3048,1215,2015-12-22 02:52:45+00:00
679111216690831360,6134,2681,2015-12-22 01:28:25+00:00
679062614270468097,17521,8594,2015-12-21 22:15:18+00:00
679047485189439488,2306,707,2015-12-21 21:15:11+00:00
679001094530465792,2913,1296,2015-12-21 18:10:50+00:00
678991772295516161,2380,1233,2015-12-21 17:33:48+00:00
678969228704284672,1690,484,2015-12-21 16:04:13+00:00
678800283649069056,2647,946,2015-12-21 04:52:53+00:00
678798276842360832,3551,1237,2015-12-21 04:44:55+00:00
678774928607469569,2883,963,2015-12-21 03:12:08+00:00
678767140346941444,3630,1434,2015-12-21 02:41:11+00:00
678764513869611008,1680,501,2015-12-21 02:30:45+00:00
678755239630127104,7320,3464,2015-12-21 01:53:54+00:00
678740035362037760,3858,1769,2015-12-21 00:53:29+00:00
678708137298427904,5730,2531,2015-12-20 22:46:44+00:00
678675843183484930,2946,1545,2015-12-20 20:38:24+00:00
678643457146150913,2105,442,2015-12-20 18:29:43+00:00
678446151570427904,4110,1637,2015-12-20 05:25:42+00:00
678424312106393600,5553,2655,2015-12-20 03:58:55+00:00
678410210315247616,4342,1906,2015-12-20 03:02:53+00:00
678399652199309312,81219,33171,2015-12-20 02:20:55+00:00
678396796259975168,1633,443,2015-12-20 02:09:34+00:00
678389028614488064,1918,440,2015-12-20 01:38:42+00:00
678380236862578688,2506,952,2015-12-20 01:03:46+00:00
678341075375947776,1773,563,2015-12-19 22:28:09+00:00
678334497360859136,1335,270,2015-12-19 22:02:01+00:00
678278586130948096,11727,6337,2015-12-19 18:19:51+00:00
678255464182861824,1630,387,2015-12-19 16:47:58+00:00
678023323247357953,1978,399,2015-12-19 01:25:31+00:00
678021115718029313,14072,6660,2015-12-19 01:16:45+00:00
677961670166224897,3502,1759,2015-12-18 21:20:32+00:00
677918531514703872,1383,427,2015-12-18 18:29:07+00:00
677895101218201600,4951,2200,2015-12-18 16:56:01+00:00
677716515794329600,3134,1008,2015-12-18 05:06:23+00:00
677700003327029250,3474,1514,2015-12-18 04:00:46+00:00
677698403548192770,1261,334,2015-12-18 03:54:25+00:00
677687604918272002,2543,882,2015-12-18 03:11:30+00:00
677673981332312066,3407,1563,2015-12-18 02:17:22+00:00
677662372920729601,1987,1013,2015-12-18 01:31:14+00:00
677644091929329666,1901,834,2015-12-18 00:18:36+00:00
677573743309385728,2182,753,2015-12-17 19:39:03+00:00
677565715327688705,1324,474,2015-12-17 19:07:09+00:00
677557565589463040,2493,1208,2015-12-17 18:34:46+00:00
677547928504967168,7085,3795,2015-12-17 17:56:29+00:00
677530072887205888,1095,236,2015-12-17 16:45:31+00:00
677335745548390400,3104,1862,2015-12-17 03:53:20+00:00
677334615166730240,1380,303,2015-12-17 03:48:51+00:00
677331501395156992,1120,244,2015-12-17 03:36:28+00:00
677328882937298944,3715,1563,2015-12-17 03:26:04+00:00
677314812125323265,1680,553,2015-12-17 02:30:09+00:00
677301033169788928,1263,428,2015-12-17 01:35:24+00:00
677269281705472000,2042,731,2015-12-16 23:29:14+00:00
677228873407442944,3621,1704,2015-12-16 20:48:40+00:00
677187300187611136,2794,961,2015-12-16 18:03:28+00:00
676975532580409345,2842,1113,2015-12-16 04:01:59+00:00
676957860086095872,2261,839,2015-12-16 02:51:45+00:00
676949632774234114,1337,412,2015-12-16 02:19:04+00:00
676948236477857792,2224,905,2015-12-16 02:13:31+00:00
676946864479084545,1750,392,2015-12-16 02:08:04+00:00
676942428000112642,2110,785,2015-12-16 01:50:26+00:00
676936541936185344,12965,5087,2015-12-16 01:27:03+00:00
676916996760600576,3018,1864,2015-12-16 00:09:23+00:00
676897532954456065,2299,746,2015-12-15 22:52:02+00:00
676864501615042560,2145,737,2015-12-15 20:40:47+00:00
676821958043033607,23502,16205,2015-12-15 17:51:44+00:00
676819651066732545,1844,692,2015-12-15 17:42:34+00:00
676811746707918848,1448,440,2015-12-15 17:11:09+00:00
676776431406465024,5099,2084,2015-12-15 14:50:49+00:00
676617503762681856,2955,1014,2015-12-15 04:19:18+00:00
676613908052996102,1100,203,2015-12-15 04:05:01+00:00
676606785097199616,1919,456,2015-12-15 03:36:42+00:00
676603393314578432,1184,395,2015-12-15 03:23:14+00:00
676593408224403456,4659,2234,2015-12-15 02:43:33+00:00
676590572941893632,928,129,2015-12-15 02:32:17+00:00
676588346097852417,2359,821,2015-12-15 02:23:26+00:00
676582956622721024,1226,289,2015-12-15 02:02:01+00:00
676575501977128964,2638,1156,2015-12-15 01:32:24+00:00
676533798876651520,1902,577,2015-12-14 22:46:41+00:00
676496375194980353,1546,550,2015-12-14 20:17:59+00:00
676470639084101634,11810,4840,2015-12-14 18:35:43+00:00
676440007570247681,1747,689,2015-12-14 16:34:00+00:00
676430933382295552,1419,358,2015-12-14 15:57:56+00:00
676263575653122048,2118,569,2015-12-14 04:52:55+00:00
676237365392908289,1243,301,2015-12-14 03:08:46+00:00
676219687039057920,76808,32097,2015-12-14 01:58:31+00:00
676215927814406144,1771,603,2015-12-14 01:43:35+00:00
676191832485810177,2320,1066,2015-12-14 00:07:50+00:00
676146341966438401,1949,683,2015-12-13 21:07:04+00:00
676121918416756736,2191,1197,2015-12-13 19:30:01+00:00
676101918813499392,2863,1203,2015-12-13 18:10:33+00:00
676098748976615425,3056,1481,2015-12-13 17:57:57+00:00
676089483918516224,1335,447,2015-12-13 17:21:08+00:00
675898130735476737,1648,591,2015-12-13 04:40:46+00:00
675891555769696257,2163,891,2015-12-13 04:14:39+00:00
675888385639251968,2416,995,2015-12-13 04:02:03+00:00
675878199931371520,4227,1444,2015-12-13 03:21:34+00:00
675870721063669760,1662,591,2015-12-13 02:51:51+00:00
675853064436391936,2725,1338,2015-12-13 01:41:41+00:00
675849018447167488,952,152,2015-12-13 01:25:37+00:00
675845657354215424,2309,911,2015-12-13 01:12:15+00:00
675822767435051008,1546,554,2015-12-12 23:41:18+00:00
675820929667219457,1062,238,2015-12-12 23:34:00+00:00
675798442703122432,10392,3490,2015-12-12 22:04:39+00:00
675781562965868544,1649,490,2015-12-12 20:57:34+00:00
675740360753160193,1187,358,2015-12-12 18:13:51+00:00
675710890956750848,1918,845,2015-12-12 16:16:45+00:00
675707330206547968,2005,716,2015-12-12 16:02:36+00:00
675706639471788032,650,101,2015-12-12 15:59:51+00:00
675534494439489536,1840,431,2015-12-12 04:35:48+00:00
675531475945709568,1199,394,2015-12-12 04:23:49+00:00
675522403582218240,1052,294,2015-12-12 03:47:46+00:00
675517828909424640,1307,472,2015-12-12 03:29:35+00:00
675501075957489664,17356,5976,2015-12-12 02:23:01+00:00
675497103322386432,3182,1338,2015-12-12 02:07:14+00:00
675489971617296384,1319,617,2015-12-12 01:38:53+00:00
675483430902214656,1857,996,2015-12-12 01:12:54+00:00
675432746517426176,1540,589,2015-12-11 21:51:30+00:00
675372240448454658,1708,526,2015-12-11 17:51:04+00:00
675362609739206656,1059,236,2015-12-11 17:12:48+00:00
675354435921575936,33119,17689,2015-12-11 16:40:19+00:00
675349384339542016,3965,2323,2015-12-11 16:20:15+00:00
675334060156301312,2803,1332,2015-12-11 15:19:21+00:00
675166823650848770,3653,1658,2015-12-11 04:14:49+00:00
675153376133427200,6349,2668,2015-12-11 03:21:23+00:00
675149409102012420,3771,1723,2015-12-11 03:05:37+00:00
675147105808306176,949,244,2015-12-11 02:56:28+00:00
675146535592706048,1203,320,2015-12-11 02:54:12+00:00
675145476954566656,2160,928,2015-12-11 02:49:59+00:00
675135153782571009,1309,508,2015-12-11 02:08:58+00:00
675113801096802304,1971,805,2015-12-11 00:44:07+00:00
675111688094527488,977,260,2015-12-11 00:35:44+00:00
675109292475830276,2826,1163,2015-12-11 00:26:12+00:00
675047298674663426,1069,337,2015-12-10 20:19:52+00:00
675015141583413248,2732,1231,2015-12-10 18:12:05+00:00
675006312288268288,997,232,2015-12-10 17:37:00+00:00
675003128568291329,1572,485,2015-12-10 17:24:21+00:00
674999807681908736,2271,1127,2015-12-10 17:11:09+00:00
674805413498527744,864,363,2015-12-10 04:18:42+00:00
674800520222154752,3049,880,2015-12-10 03:59:15+00:00
674793399141146624,2527,1113,2015-12-10 03:30:58+00:00
674790488185167872,1118,253,2015-12-10 03:19:24+00:00
674788554665512960,822,216,2015-12-10 03:11:43+00:00
674781762103414784,2017,1234,2015-12-10 02:44:43+00:00
674774481756377088,1131,485,2015-12-10 02:15:47+00:00
674767892831932416,1843,812,2015-12-10 01:49:36+00:00
674764817387900928,791,243,2015-12-10 01:37:23+00:00
674754018082705410,1369,460,2015-12-10 00:54:28+00:00
674752233200820224,1470,479,2015-12-10 00:47:23+00:00
674743008475090944,1420,565,2015-12-10 00:10:43+00:00
674742531037511680,493,51,2015-12-10 00:08:50+00:00
674739953134403584,1119,400,2015-12-09 23:58:35+00:00
674737130913071104,650,96,2015-12-09 23:47:22+00:00
674690135443775488,1153,481,2015-12-09 20:40:38+00:00
674670581682434048,1614,665,2015-12-09 19:22:56+00:00
674664755118911488,930,260,2015-12-09 18:59:46+00:00
674646392044941312,1447,504,2015-12-09 17:46:48+00:00
674644256330530816,1031,275,2015-12-09 17:38:19+00:00
674638615994089473,1695,595,2015-12-09 17:15:54+00:00
674632714662858753,1515,594,2015-12-09 16:52:27+00:00
